
 90 atoms
 89 bonds
 118 angles
 85 impropers
 3 atom types
 3 bond types
 6 angle types
 3 improper types
 0.000000 180.000000 xlo xhi
 0.000000 180.000000 ylo yhi
 0.000000 180.000000 zlo zhi

 Atoms # full

 Bonds

1 1 1 4
2 1 4 7
3 1 7 10
4 1 10 13
5 1 13 16
6 1 16 19
7 1 19 22
8 1 22 25
9 1 25 28
10 1 28 31
11 1 31 34
12 1 34 37
13 1 37 40
14 1 40 43
15 1 43 46
16 1 46 49
17 1 49 52
18 1 52 55
19 1 55 58
20 1 58 61
21 1 61 64
22 1 64 67
23 1 67 70
24 1 70 73
25 1 73 76
26 1 76 79
27 1 79 82
28 1 82 85
29 1 85 88
30 2 1 2
31 2 4 5
32 2 7 8
33 2 10 11
34 2 13 14
35 2 16 17
36 2 19 20
37 2 22 23
38 2 25 26
39 2 28 29
40 2 31 32
41 2 34 35
42 2 37 38
43 2 40 41
44 2 43 44
45 2 46 47
46 2 49 50
47 2 52 53
48 2 55 56
49 2 58 59
50 2 61 62
51 2 64 65
52 2 67 68
53 2 70 71
54 2 73 74
55 2 76 77
56 2 79 80
57 2 82 83
58 2 85 86
59 2 88 89
60 3 1 3
61 3 4 6
62 3 7 9
63 3 10 12
64 3 13 15
65 3 16 18
66 3 19 21
67 3 22 24
68 3 25 27
69 3 28 30
70 3 31 33
71 3 34 36
72 3 37 39
73 3 40 42
74 3 43 45
75 3 46 48
76 3 49 51
77 3 52 54
78 3 55 57
79 3 58 60
80 3 61 63
81 3 64 66
82 3 67 69
83 3 70 72
84 3 73 75
85 3 76 78
86 3 79 81
87 3 82 84
88 3 85 87
89 3 88 90

 Angles

1 1 1 4 7
2 1 4 7 10
3 1 7 10 13
4 1 10 13 16
5 1 13 16 19
6 1 16 19 22
7 1 19 22 25
8 1 22 25 28
9 1 25 28 31
10 1 28 31 34
11 1 31 34 37
12 1 34 37 40
13 1 37 40 43
14 1 40 43 46
15 1 43 46 49
16 1 46 49 52
17 1 49 52 55
18 1 52 55 58
19 1 55 58 61
20 1 58 61 64
21 1 61 64 67
22 1 64 67 70
23 1 67 70 73
24 1 70 73 76
25 1 73 76 79
26 1 76 79 82
27 1 79 82 85
28 1 82 85 88
29 2 2 1 4
30 2 8 7 10
31 2 14 13 16
32 2 20 19 22
33 2 26 25 28
34 2 32 31 34
35 2 38 37 40
36 2 44 43 46
37 2 50 49 52
38 2 56 55 58
39 2 62 61 64
40 2 68 67 70
41 2 74 73 76
42 2 80 79 82
43 2 86 85 88
44 3 3 1 4
45 3 9 7 10
46 3 15 13 16
47 3 21 19 22
48 3 27 25 28
49 3 33 31 34
50 3 39 37 40
51 3 45 43 46
52 3 51 49 52
53 3 57 55 58
54 3 63 61 64
55 3 69 67 70
56 3 75 73 76
57 3 81 79 82
58 3 87 85 88
59 4 5 4 1
60 4 11 10 7
61 4 17 16 13
62 4 23 22 19
63 4 29 28 25
64 4 35 34 31
65 4 41 40 37
66 4 47 46 43
67 4 53 52 49
68 4 59 58 55
69 4 65 64 61
70 4 71 70 67
71 4 77 76 73
72 4 83 82 79
73 4 89 88 85
74 5 6 4 1
75 5 12 10 7
76 5 18 16 13
77 5 24 22 19
78 5 30 28 25
79 5 36 34 31
80 5 42 40 37
81 5 48 46 43
82 5 54 52 49
83 5 60 58 55
84 5 66 64 61
85 5 72 70 67
86 5 78 76 73
87 5 84 82 79
88 5 90 88 85
89 6 2 1 3
90 6 5 4 6
91 6 8 7 9
92 6 11 10 12
93 6 14 13 15
94 6 17 16 18
95 6 20 19 21
96 6 23 22 24
97 6 26 25 27
98 6 29 28 30
99 6 32 31 33
100 6 35 34 36
101 6 38 37 39
102 6 41 40 42
103 6 44 43 45
104 6 47 46 48
105 6 50 49 51
106 6 53 52 54
107 6 56 55 57
108 6 59 58 60
109 6 62 61 63
110 6 65 64 66
111 6 68 67 69
112 6 71 70 72
113 6 74 73 75
114 6 77 76 78
115 6 80 79 81
116 6 83 82 84
117 6 86 85 87
118 6 89 88 90

 Impropers

1 1 1 4 7 10
2 1 4 7 10 13
3 1 7 10 13 16
4 1 10 13 16 19
5 1 13 16 19 22
6 1 16 19 22 25
7 1 19 22 25 28
8 1 22 25 28 31
9 1 25 28 31 34
10 1 28 31 34 37
11 1 31 34 37 40
12 1 34 37 40 43
13 1 37 40 43 46
14 1 40 43 46 49
15 1 43 46 49 52
16 1 46 49 52 55
17 1 49 52 55 58
18 1 52 55 58 61
19 1 55 58 61 64
20 1 58 61 64 67
21 1 61 64 67 70
22 1 64 67 70 73
23 1 67 70 73 76
24 1 70 73 76 79
25 1 73 76 79 82
26 1 76 79 82 85
27 1 79 82 85 88
28 2 2 1 4 6
29 2 5 4 7 9
30 2 8 7 10 12
31 2 11 10 13 15
32 2 14 13 16 18
33 2 17 16 19 21
34 2 20 19 22 24
35 2 23 22 25 27
36 2 26 25 28 30
37 2 29 28 31 33
38 2 32 31 34 36
39 2 35 34 37 39
40 2 38 37 40 42
41 2 41 40 43 45
42 2 44 43 46 48
43 2 47 46 49 51
44 2 50 49 52 54
45 2 53 52 55 57
46 2 56 55 58 60
47 2 59 58 61 63
48 2 62 61 64 66
49 2 65 64 67 69
50 2 68 67 70 72
51 2 71 70 73 75
52 2 74 73 76 78
53 2 77 76 79 81
54 2 80 79 82 84
55 2 83 82 85 87
56 2 86 85 88 90
57 3 3 1 4 5
58 3 6 4 7 8
59 3 9 7 10 11
60 3 12 10 13 14
61 3 15 13 16 17
62 3 18 16 19 20
63 3 21 19 22 23
64 3 24 22 25 26
65 3 27 25 28 29
66 3 30 28 31 32
67 3 33 31 34 35
68 3 36 34 37 38
69 3 39 37 40 41
70 3 42 40 43 44
71 3 45 43 46 47
72 3 48 46 49 50
73 3 51 49 52 53
74 3 54 52 55 56
75 3 57 55 58 59
76 3 60 58 61 62
77 3 63 61 64 65
78 3 66 64 67 68
79 3 69 67 70 71
80 3 72 70 73 74
81 3 75 73 76 77
82 3 78 76 79 80
83 3 81 79 82 83
84 3 84 82 85 86
85 3 87 85 88 89
